Date,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sst,t2m,surface_pressure,sea_ice_extent
2007-05,4.631250699,2.286341968,256.1485277,229.4585296,1.146494832,0.582173641,273.9130934,270.18527,981.9817214,12956236
2007-06,4.555501108,3.96756324,294.1377309,241.3555654,1.434540159,0.339646079,275.1620033,277.7900024,982.7023247,11588930
2007-07,4.286570386,5.278419274,312.5568427,203.8967264,1.713339581,0.130382112,277.350377,280.7120844,980.441223,8187444
2007-08,4.532013447,4.957910449,308.5033293,131.036027,1.968065262,0.18998895,278.4513672,279.3947388,979.9599709,5405329
2007-09,5.209011305,3.450027064,281.8838632,69.6642431,2.060031564,0.565252525,277.8984844,274.6569225,979.476296,4324232
2007-10,5.740361314,2.304474995,254.5512008,24.90670608,1.79284652,1.073211343,275.8889857,268.2314725,978.2886211,6799766
2007-11,5.738759046,1.349209452,219.7754169,5.052594049,1.546495369,1.180864131,274.4975793,259.1986303,980.296392,10082302
2007-12,5.737029595,1.149210391,205.9830021,1.210513017,1.372160884,1.009767408,273.9504664,255.3051065,978.1303113,12448216
2008-01,5.691847013,0.923626948,192.5312473,3.090659566,1.191423629,0.96927019,273.6517806,251.9081929,979.0206727,14140570
2008-02,5.633853366,0.914364596,190.6202462,18.94401002,1.149801302,0.931356426,273.4476236,252.3370547,978.0642937,15092274
2008-03,5.271062667,1.003534155,197.7886154,70.95283229,1.007846477,0.850448913,273.3552503,255.2427336,981.6376765,15327558
2008-04,5.218028891,1.392345162,223.6266139,156.5487795,1.019032994,0.836277713,273.3844668,261.9693264,985.7725338,14485645
2008-05,4.622454358,2.415613567,261.6380881,229.7871958,1.018432031,0.585572589,273.9083588,271.1893292,987.4238998,13227604
2008-06,4.700455229,3.873887221,289.8540553,245.5305667,1.604676011,0.395304513,275.2599909,277.4964354,982.0148425,11410751
2008-07,4.562188782,4.957210958,309.0686106,201.821613,1.806296,0.194680648,277.301597,280.1161542,980.8992652,9008575
2008-08,4.633792025,4.787492736,306.383803,130.5505418,1.921663408,0.257332824,278.5276326,279.0171225,979.5020406,6068790
2008-09,5.049474065,3.416673547,282.6979694,67.42622104,1.715266458,0.609369752,277.6535177,274.4977474,981.0636041,4736942
2008-10,5.71280214,2.143765198,247.9564468,25.14815898,1.844161067,1.108900854,275.6809137,267.245657,976.140193,8439029
2008-11,5.458170028,1.351663924,219.7967283,4.946066363,1.379869037,1.073138011,274.4007602,258.8994268,980.1125641,10644064
2008-12,5.693366818,1.0905477,203.3718343,1.171932688,1.366948786,1.068208243,273.879745,254.5150698,979.766598,12568539
2009-01,5.823612516,0.964216049,195.2937381,3.325135243,1.143057855,0.882076122,273.6245182,253.0889906,978.9087869,14189868
2009-02,5.251967557,0.811154795,187.2521615,18.20684163,1.047256255,0.873368396,273.4160043,250.7390328,985.0251726,14926167
2009-03,5.139764413,0.954408114,195.8736718,69.27267291,0.971422617,0.775682875,273.3692373,254.2859645,985.250161,15207009
2009-04,5.268630463,1.43916492,222.3694716,156.3379742,1.106865608,0.853280293,273.4309436,262.0225153,982.5400337,14639814
2009-05,4.860586935,2.309116865,257.6125692,231.1774853,1.12855281,0.646590329,273.834613,270.3644665,982.070167,13427909
2009-06,4.465194096,3.794305869,291.3310949,243.1686262,1.364240815,0.324868056,275.1240057,277.4171665,984.297929,11510998
2009-07,4.515461386,4.916220052,308.7108538,204.3296718,1.561675335,0.144121839,277.2001895,280.2141492,984.7392407,8836383
2009-08,4.567850964,4.669131207,303.8384977,134.1623096,1.844698784,0.264680646,278.5910159,278.9697029,981.2001856,6287725
2009-09,5.21873665,3.609628621,283.3418146,70.52788189,1.872038835,0.56480274,277.5486785,274.7994229,977.5069396,5388226
2009-10,5.389448133,2.152224725,250.4765851,24.73206599,1.504095988,0.911125921,275.643451,267.3807701,983.7999742,7549044
2009-11,5.470836996,1.379513027,218.4176258,5.065664515,1.227483791,0.904137634,274.5396605,258.4916334,978.6659409,10264770
2009-12,5.631330487,1.043491551,201.4364171,1.156711988,1.171703948,0.942088927,274.0252449,254.2461947,988.0575634,12564894
2010-01,5.898730374,0.890278685,192.2590325,3.39144871,1.091211879,0.8661034,273.7166376,251.9810364,984.7298144,13905174
2010-02,5.265638997,0.865632957,190.5257825,19.16572804,0.818981413,0.694174083,273.5616947,252.2332336,990.740474,14699490
2010-03,5.272325805,1.023691764,200.5104559,69.81292581,0.952574527,0.782455717,273.4368301,255.7347392,981.7984188,15191245
2010-04,5.171682652,1.585614546,230.0423547,154.7143309,1.029799758,0.75108225,273.4792492,263.7232671,984.5978061,14763368
2010-05,4.678608833,2.542393066,266.0892525,224.9495006,1.054916008,0.55150383,273.896459,272.0571795,988.3056569,13168434
2010-06,4.579302083,3.932268123,294.93685,233.8932041,1.591763011,0.28575651,275.2647269,277.7104321,980.9956356,10859325
2010-07,4.54032316,5.205614861,312.141196,203.795743,1.793155973,0.186187909,277.4402669,280.7851412,979.5960714,8381012
2010-08,4.656714509,4.863319529,308.9219216,128.8880508,1.983870759,0.242903924,278.7058576,279.3454557,980.5488821,6034017
2010-09,5.029576739,3.500542332,284.0285381,67.16070974,1.75506668,0.573132346,278.0712016,274.8600322,982.086285,4932518
2010-10,5.476246507,2.260748829,253.3517207,24.73827662,1.588682552,0.938227839,276.1688177,267.8502349,979.7989285,7728827
2010-11,5.493175713,1.410907419,222.3268936,5.365137888,1.434585736,1.115074925,274.6516907,259.8364462,980.1481175,9889364
2010-12,5.540632003,0.981706851,200.3910605,1.245672132,1.172775567,0.996546396,273.9558714,253.869688,988.1096543,12074823
2011-01,5.690564076,0.976440067,198.6361066,3.17738684,1.143417765,0.942588708,273.6472734,253.3595189,984.6945977,13687408
2011-02,5.736220081,0.881356842,190.0315298,18.25838442,1.194606111,0.952631899,273.4887229,251.835016,977.9638254,14485507
2011-03,5.762618943,1.130765966,205.7977246,69.20652553,1.130053459,0.939643215,273.3420995,257.4921248,977.1715727,14667862
2011-04,5.177911513,1.63512562,227.469784,152.5198477,1.134718452,0.784127404,273.4144349,263.0241081,977.1883005,14220151
2011-05,4.771756433,2.401321666,258.9792481,232.3629524,1.070851454,0.591733603,273.9128324,271.1098881,985.5946161,12879445
2011-06,4.73205279,3.982745367,294.101402,241.7293257,1.425725723,0.278233103,275.0569318,277.8568091,983.4098575,11040404
2011-07,4.502530911,5.092944255,311.8408403,200.7992165,1.732595869,0.129777617,277.2753486,280.5852679,980.9062254,7938013
2011-08,4.521765061,4.738437376,306.869263,130.836806,1.873045749,0.183549253,278.5451107,279.0519801,982.1972937,5566580
2011-09,4.969634043,3.630269832,285.0881528,67.92324871,1.808242186,0.528398928,277.9129657,274.8995966,977.8120857,4631846
2011-10,5.535545601,2.310368303,252.4288341,25.02558823,1.820861843,0.994018886,275.9438163,267.7658699,976.8282753,7172775
2011-11,5.65329436,1.423710448,219.7609059,5.174421938,1.550343671,1.102832774,274.5830692,258.7900865,976.7221006,10034601
2011-12,5.798917674,1.144972275,205.0361965,1.201204681,1.381095343,1.100325681,273.8983652,255.2241386,974.8394033,12466197
2012-01,5.522866949,0.973906901,196.273601,3.453215661,1.12505474,0.86417249,273.6005636,252.6331149,983.6020964,13860823
2012-02,5.663662372,1.022849042,198.5772899,18.38056429,1.144781792,0.888572992,273.4160296,253.9844663,981.2409552,14697697
2012-03,5.393461789,1.043604942,198.3402812,70.52987203,1.036438463,0.794651984,273.3409451,254.8325202,982.1478035,15313867
2012-04,4.899873519,1.514858248,228.0531452,155.8125006,1.017403323,0.778765217,273.4226717,263.0450866,984.4375316,14783173
2012-05,4.919747654,2.471877778,263.1860448,227.8105365,1.210137467,0.655109554,273.8425003,271.3641552,983.767087,13161140
2012-06,4.588682857,4.204857331,298.3794781,238.6956181,1.487940671,0.288292272,275.4201052,278.6530701,982.7948448,10965768
2012-07,4.442884618,5.23005936,313.6604022,197.1138004,1.831719454,0.143205303,277.758273,280.9039362,980.0084594,7955719
2012-08,4.704143132,4.743084915,307.1461279,125.9421373,1.972512433,0.246504184,278.5999413,279.0500355,979.376774,4712820
2012-09,5.162643135,3.572797457,284.6606858,68.41544001,1.931006503,0.522451946,277.8188734,275.2601799,978.4634901,3629315
2012-10,5.279672423,2.177314929,250.7874033,24.37937844,1.553188681,0.957936915,276.0401635,267.8876836,984.9543265,7086881
2012-11,5.556463262,1.382315837,221.9524257,4.927532601,1.420302758,1.026472836,274.586227,259.5164655,982.2993148,9938665
2012-12,5.510863834,0.951562969,198.9011167,1.22287883,1.088060873,0.87123781,274.0158543,253.814161,986.1469039,12261353
2013-01,5.638833228,0.923728783,192.8971733,3.305787987,1.081756791,0.836649689,273.626814,252.0505075,983.0329897,13913058
2013-02,5.027226116,0.927616868,189.3496903,18.36419738,0.963780523,0.741173096,273.3755557,250.9611498,984.3585733,14813126
2013-03,5.281935135,0.854959957,192.7423594,72.91627608,0.863510514,0.758155678,273.3003557,254.1936977,990.8979547,15159427
2013-04,5.216215494,1.432375888,223.2665484,159.1542249,0.989006698,0.729810187,273.407848,262.5435946,985.6438985,14440180
2013-05,4.856414407,2.340542085,257.9794002,231.1060275,1.133988582,0.682854332,273.8450607,270.5663371,984.1502215,13125777
2013-06,4.77798201,4.089509642,292.6982606,248.2492788,1.528246368,0.378981597,275.4496677,278.22993,981.2313341,11604767
2013-07,4.419948711,5.075058078,311.9429512,196.5889096,1.736276474,0.188704587,277.3544597,280.3121433,981.2458772,8452798
2013-08,4.811283802,4.693822815,303.089503,137.2463743,1.937374439,0.338282602,278.5069427,279.0951269,979.9003517,6103660
2013-09,5.112408043,3.391537426,283.0794046,67.8485125,1.782966556,0.651832385,277.2962225,274.1045454,980.6215463,5353405
2013-10,5.435694483,2.163722439,249.8481507,23.84266673,1.710204368,1.069862317,275.4633851,266.9651865,978.3432799,8145809
2013-11,5.800675186,1.362560042,217.918069,4.936672239,1.606220464,1.203470549,274.3277104,258.9029115,975.1259959,10261823
2013-12,5.648061715,1.116820941,204.4407385,1.103431879,1.312899836,0.994707143,273.7556705,254.9984872,978.4047079,12450740
2014-01,5.399018759,1.006976069,195.3009256,3.05427848,1.081744904,0.84045467,273.5272865,251.7612735,981.9775853,13859281
2014-02,5.494212631,1.087208725,199.1914378,17.67764079,0.96275708,0.715443048,273.3886087,253.6508043,984.1577216,14545530
2014-03,5.386984529,1.188450637,205.8428625,69.31202464,1.088433026,0.854249457,273.3475902,257.3604413,978.6566556,14873045
2014-04,5.388741508,1.54867399,226.7691485,154.6541395,1.088896366,0.818940558,273.4977722,263.3256068,978.730444,14251514
2014-05,4.941980689,2.389572793,259.8640027,227.2990945,1.255348643,0.714436424,274.0129489,271.0338763,984.1652588,12804783
2014-06,4.554415317,3.901192364,292.7314598,241.1368375,1.564499381,0.358270597,275.6002441,277.6595568,983.2086166,11342310
2014-07,4.262954827,5.141277008,313.2847925,197.5043457,1.722252102,0.162708047,277.6983676,280.4453801,981.935409,8282561
2014-08,4.735102739,4.847455138,306.7422911,136.5535157,1.96142414,0.282363882,278.8624458,279.3704723,980.482654,6226020
2014-09,5.421835206,3.370359168,279.1210458,71.11919069,1.888952986,0.698317361,277.7252395,274.4050722,978.5485919,5292877
2014-10,5.356066039,2.08001142,249.9686607,24.80659571,1.542495185,0.99832314,275.6704868,266.8217695,983.1860207,8116325
2014-11,5.610035263,1.445972183,221.3630693,4.778189523,1.344202177,0.974928141,274.5347888,258.9597255,979.9997196,10379551
2014-12,5.73929448,1.10172222,204.0484743,1.129407037,1.427648684,1.110110583,273.9663945,254.6002189,979.1337798,12587452
2015-01,5.634117098,0.946304343,193.5161242,3.188606691,1.230244604,0.969725934,273.6152842,252.2270487,977.8351396,13753202
2015-02,5.897816422,0.955598932,194.5231651,17.35345941,1.277746983,1.037163476,273.3275266,252.6771638,978.8171289,14513390
2015-03,5.651279285,1.170093217,204.4826479,68.64783601,1.186522302,0.921640441,273.3105348,256.9922004,977.6840653,14486792
2015-04,5.179857669,1.567685497,227.9459435,153.7246914,1.027518368,0.756616478,273.4170051,263.0176511,981.1832451,13977043
2015-05,4.789034728,2.428684997,259.9778335,228.2353717,1.211456304,0.637515986,273.9340739,270.8749345,982.7809672,12687025
2015-06,4.72340831,3.981855292,293.1840411,242.2558739,1.603267371,0.303929603,275.3400428,278.0263547,980.4283815,11046918
2015-07,4.408034633,5.105280188,312.5015504,193.027678,1.746972937,0.09044425,277.2731405,280.2231932,982.1301512,8826170
2015-08,4.686671627,4.641179283,305.8244344,129.7693372,1.958678011,0.26116176,278.3726942,278.8271188,982.7735162,5656263
2015-09,5.110694491,3.460932339,282.5564419,68.3216358,1.911381775,0.709932873,277.49759,274.5482602,981.0888732,4684205
2015-10,5.420071421,2.181685658,251.7684464,24.49784041,1.625272979,1.00693999,275.6227832,267.3161594,979.1011481,7792677
2015-11,5.534617224,1.461323849,221.5922089,5.152726823,1.451479202,1.075795185,274.4751182,259.3536391,977.1007253,10106923
2015-12,5.834942399,1.067985724,199.369395,1.162794464,1.384641794,1.024273478,273.857564,253.5880877,975.65332,12333348
2016-01,5.529511685,1.06627121,203.4735351,3.106174159,1.029603677,0.82758944,273.5620956,254.8264868,982.2990862,13606835
2016-02,5.577759441,1.110098726,202.0656185,18.13686885,1.090343418,0.888589042,273.3586908,254.6424394,980.6700598,14291677
2016-03,5.156161588,1.216798524,206.4987661,69.76090942,0.943071812,0.728992425,273.4026984,257.314145,981.302066,14521587
2016-04,5.115541591,1.639337188,231.0026933,155.8606758,0.969760107,0.687877647,273.5739457,263.8714413,986.2477891,13805814
2016-05,4.807052953,2.578513052,266.0986995,224.2452289,1.168846451,0.616471056,274.2386206,271.9071815,984.819195,12093470
2016-06,4.647964073,4.121564697,294.8943987,246.4125794,1.492605479,0.329459873,275.7102889,278.7304813,981.7265871,10645155
2016-07,4.493379675,5.287309108,313.0468206,202.4167682,1.780333182,0.162623562,278.0545539,281.1285787,981.4162631,8183891
2016-08,5.052652136,4.891104556,305.9350844,136.1280854,2.078101209,0.325310692,279.0008633,279.7277097,980.1393593,5595206
2016-09,5.207002671,3.814702726,287.7368331,67.65825739,1.907111927,0.592181509,277.931918,275.5855073,979.5539175,4738491
2016-10,5.396848211,2.397239331,259.7594259,23.69686497,1.57060956,0.93125091,276.1691323,268.9726646,984.5424319,6489544
2016-11,5.353644112,1.548006916,228.4629151,5.155011553,1.439929562,1.016497316,275.0370587,260.9673747,981.0826386,9080282
2016-12,5.774318828,1.139846933,204.4564663,1.114044103,1.477241948,1.09064767,274.260862,254.7904087,976.73997,12062117
2017-01,6.084061892,1.019043376,198.772894,3.234827823,1.400885805,1.108139684,273.863738,253.4968757,976.7790859,13394913
2017-02,5.535624597,1.046063628,199.0885718,18.23238745,1.205227214,0.960826212,273.6728286,253.7628687,980.0453699,14261171
2017-03,5.520670816,1.245271501,209.2405493,69.475516,1.063738088,0.856210757,273.5565486,257.9844399,978.8018662,14456364
2017-04,5.037796015,1.492092382,226.1094171,156.7038333,1.108247605,0.825551525,273.5589845,263.0104313,982.7386354,13823701
2017-05,4.727478673,2.332210296,260.4750637,225.6486481,1.166137436,0.652084634,273.9993271,270.4621972,985.1446765,12747403
2017-06,4.69396091,3.912950202,291.3961924,246.1679163,1.497004689,0.33158348,275.4148631,277.7568367,979.8332379,11065909
2017-07,4.547021482,4.916583158,308.0745168,202.9855883,1.821527439,0.216664203,277.6314377,280.1930895,978.5632214,8271989
2017-08,4.748373893,4.879515297,307.9575508,132.4559478,2.020628056,0.340396995,278.7157418,279.5399361,979.4124055,5510251
2017-09,5.116914638,3.596853541,287.3686867,65.0042403,1.851834532,0.600703535,277.9217896,274.951463,981.4877576,4894919
2017-10,5.364104826,2.324415568,256.4777334,23.2172963,1.743619823,1.02662506,276.3045174,267.9159649,979.5230444,7399693
2017-11,5.748687793,1.447799374,223.2774351,4.918426515,1.670314222,1.205690703,274.8641312,259.841582,981.3410118,9844098
2017-12,5.657147222,1.238034199,210.6475031,1.117471275,1.333841348,1.032194284,274.1430496,256.432746,981.3190955,12011969
2018-01,5.310133218,1.060445306,200.5329038,3.165985135,1.132007884,0.88584207,273.8104556,253.5697703,982.737708,13246553
2018-02,5.706556874,1.067519105,203.5989375,17.66132633,1.267719835,1.031595561,273.6163009,254.6457054,982.8859708,14115339
2018-03,5.137296468,0.95102559,195.6485754,70.33188539,1.008169826,0.873477498,273.4578237,254.7395318,984.9817429,14408998
2018-04,4.964348065,1.505893897,224.8229028,157.6509415,0.967128189,0.728179124,273.5341761,262.7258239,981.9051509,13766034
2018-05,4.998093593,2.348956527,259.8431578,227.6809737,1.24077964,0.707733245,274.0628019,270.3149588,980.4291779,12363082
2018-06,4.637448028,4.068188773,294.3314764,244.7882676,1.525215656,0.342318226,275.2949464,278.020243,980.2231302,10926087
2018-07,4.691679368,5.033390245,311.1630757,200.3108836,1.772245239,0.266722496,277.2520935,280.2967097,980.1075744,8661358
2018-08,4.743874154,4.882700812,308.8270868,127.4842707,2.129987024,0.241098268,278.5344999,279.1581644,978.2642823,5622998
2018-09,5.232015295,3.581254083,283.5153814,69.45878554,1.957572322,0.600476336,277.8874052,274.8401386,980.2086813,4834953
2018-10,5.516410439,2.44012105,257.1451006,25.10810997,1.784561765,0.973192274,276.1610045,269.0654484,977.7421347,6824601
2018-11,5.430916175,1.440216769,220.9092489,4.937238989,1.320884794,0.904150054,274.805928,259.1336652,983.4254999,10279618
2018-12,5.647007376,1.157657157,205.6487474,1.164421867,1.240499274,0.933756979,274.1522016,254.9328465,979.1783898,12092694
2019-01,5.296842176,0.885967836,189.2072892,3.15721286,1.143365939,0.938903375,273.7747687,251.3213191,980.8003747,13743560
2019-02,5.64567283,1.017365196,196.7228728,16.98771027,1.268799437,1.000761994,273.5942568,253.2931856,979.4034001,14568478
2019-03,5.46186974,1.250193068,208.322613,66.66033851,1.213759584,0.990312137,273.5012627,257.5863091,975.5999273,14718668
2019-04,5.127712819,1.630986054,230.9156489,153.0063612,1.015182636,0.76339013,273.622698,263.9099071,983.2696064,13525194
2019-05,4.802833304,2.566081511,267.023574,221.2418853,1.107376626,0.541531132,274.1451126,271.9260312,987.4780713,12310298
2019-06,4.570671367,4.146142053,296.7939661,242.830493,1.492700867,0.308632274,275.588317,278.6171353,984.1748985,10853923
2019-07,4.493871923,5.220490618,314.0784945,196.7057202,1.751165214,0.12552999,277.7276815,280.6634231,982.1890557,7950734
2019-08,4.552339787,4.948580283,309.1522295,131.9704232,1.874142791,0.205748345,279.0256635,279.6510148,983.4393077,5021197
2019-09,5.143106649,3.732865405,287.4809488,68.84326385,1.970815433,0.508019023,278.2404426,275.4515536,978.8136097,4451713
2019-10,5.490777787,2.309758847,256.1286412,25.10784624,1.806202017,1.076338624,276.3324914,268.7325826,979.5866495,6130548
2019-11,5.248684993,1.404763746,223.2825326,5.115320838,1.356642129,1.070119855,274.8083472,260.0155653,982.4618291,9759337
2019-12,5.432554429,1.140822319,204.3591541,1.139039053,1.290596659,0.951382406,274.0878129,254.6247989,977.6127603,12253321
2020-01,5.802032378,0.995130022,195.2593723,3.035187448,1.386270096,1.039082696,273.7215901,252.6400073,973.892649,13804917
2020-02,5.66917181,1.016706182,194.3351572,18.31934138,1.222045263,0.974077533,273.5388247,252.9021701,973.1696672,14749168
2020-03,5.873620772,1.08934558,199.9262626,68.20347878,1.328902306,1.096577093,273.428772,256.02502,975.717736,14927841
2020-04,5.593581549,1.638400607,229.6301259,154.3113281,1.182250683,0.905381123,273.4943492,264.2865011,981.3136597,13682679
2020-05,4.982445178,2.601279605,263.8259558,228.3929123,1.123287866,0.575207262,273.9558598,271.9196128,985.0333587,12569570
2020-06,4.488998826,4.297363505,298.0918427,244.6223063,1.438955178,0.288113739,275.6081197,278.8078807,982.0207825,10858243
2020-07,4.453381577,5.497872571,316.8644094,191.0669974,1.844854943,0.098257059,277.7806505,280.8393594,982.0078735,7667921
2020-08,4.48280173,5.073720504,309.9598763,132.7321145,1.800078504,0.225415201,279.1776182,279.8651251,980.835213,5207840
2020-09,5.199256579,3.801189291,287.1597483,68.01244926,1.913985225,0.451160165,278.2167084,275.4786397,979.3509094,4100908
2020-10,5.377679425,2.47282318,259.6284785,23.45107642,1.719039729,1.002086447,276.3567446,269.3019439,981.2376394,5591115
2020-11,5.940376361,1.667461622,233.7939372,4.863510068,1.747700743,1.216300056,274.8595815,262.026592,973.8236267,9476049
2020-12,5.798299528,1.145912667,205.159064,1.121919234,1.279145466,0.996564177,274.1131198,255.2053853,982.2299391,12254325
2021-01,5.420909128,0.948416938,194.8321627,3.115211625,1.017224264,0.836702466,273.7070913,252.2378451,986.160552,13480000
2021-02,5.285056625,0.872430642,188.1272839,18.76954355,0.958552842,0.737990886,273.4673723,251.1593568,986.4709473,14390000
2021-03,5.49421838,1.006107726,194.683072,68.31594886,1.135685317,0.919100215,273.4147349,254.3912403,977.7648256,14640000
2021-04,5.383687433,1.529497202,225.1717962,156.5677434,1.159049177,0.929777467,273.4702983,263.1463949,985.8018412,13840000
2021-05,4.77701967,2.451087848,260.9567812,229.6041383,1.077704883,0.575493529,273.8886266,271.5574636,985.6061815,12660000
2021-06,4.771452888,4.17645769,294.9317088,244.7028519,1.585094142,0.360145659,275.2450877,278.3609212,978.4366821,10710000
2021-07,4.754014384,5.19384574,313.3113453,196.7746311,1.957911303,0.248087673,277.2533136,280.4136953,978.2933035,7690000
2021-08,4.635243154,5.077385603,313.0035676,126.1468914,2.046782371,0.235518721,278.5561415,279.5560765,980.453507,5750000